url,sentiment,political_stability,economic_impact,climate_impact,social_cohesion,international_relations,regional_security,meta_confidnence,meta_prompt_tokens,meta_total_tokens
https://www.dawn.com/news/1941062/murad-links-encroachments-on-drains-to-karachis-urban-flooding,-1,-1,-2,-2,-1,0,0,0.9878780513478226,1088,1159
https://www.dawn.com/news/1940891,2,1,2,-1,1,1,0,0.9930079830219432,1530,1601
https://www.dawn.com/news/1944212/punjab-govt-orders-fresh-probe-into-faisalabad-children-hospital-scam,-1,0,-1,0,-1,0,0,0.9868719443293295,1869,1940
https://www.dawn.com/news/1944102/3-injured-as-grenade-explodes-at-scrap-shop-in-kps-mardan-police,-2,-1,-1,0,-1,0,-1,0.9939376289930921,853,924
https://www.dawn.com/news/1943283/sindh-barrages-safe-but-dykes-bridges-still-under-immense-pressure-lawmaker,-1,-1,-2,-2,-1,0,-1,0.9803519059050191,1657,1728
https://www.dawn.com/news/1939975,-2,-1,-1,-2,-1,0,0,0.987559736969794,5597,5668
https://www.dawn.com/news/1944921/balochistan-opposition-mpas-stage-walkout-against-iran-border-closure,-1,-1,-2,0,-1,0,-1,0.9899230936233492,1005,1076
https://www.dawn.com/news/1940142/civil-military-leadership-pay-tributes-to-soldiers-and-martyrs-as-nation-observes-60th-defence-day,1,1,0,0,2,0,1,0.9739497045440181,2334,2405
https://www.dawn.com/news/1944706/family-of-abducted-girl-demands-her-recovery,-2,-2,-1,0,-2,0,-1,0.993508827147405,905,976
https://www.dawn.com/news/1939437/bandit-hideouts-in-rahim-yar-khans-katcha-area-targeted-in-security-operation-police,0,1,-1,0,-1,0,1,0.9841241718108282,841,912
https://www.dawn.com/news/1944710/top-lawyers-vow-to-back-five-ihc-judges,-1,-2,-1,0,-1,-1,-1,0.9821437834614621,1046,1117
https://www.dawn.com/news/1940726/pakistani-authorities-allegedly-spying-on-millions-through-mass-surveillance-systems-amnesty-report,-2,-2,-1,0,-2,-1,-1,0.9971114575535267,2014,2085
https://www.dawn.com/news/1944743/separating-fact-from-fiction-what-you-need-to-know-about-the-hpv-vaccine,1,0,0,0,-1,1,0,0.9938670009736207,2011,2082
https://www.dawn.com/news/1942274/four-more-bajaur-villages-cleared-of-terrorists,2,2,1,0,1,0,2,0.9955247649394069,1056,1127
https://www.dawn.com/news/1943510/nccia-senior-official-removed-over-complaints,0,-1,-1,0,-1,0,0,0.9829096690840788,1070,1141
https://www.dawn.com/news/1939544/balochistan-govt-ready-to-hold-talks-with-opposition-on-mines-act-bugti,1,1,0,0,0,0,0,0.995939905458361,1043,1114
https://www.dawn.com/news/1941933/veteran-sports-journalist-syed-muhammad-sufi-passes-away-at-80-in-karachi,0,0,0,0,0,0,0,0.9857763871765176,1009,1080
https://www.dawn.com/news/1944152/kp-police-successfully-recover-three-men-abducted-in-nowshera,1,1,-1,0,0,0,0,0.9841198277962147,944,1015
https://www.dawn.com/news/1945431/pm-defends-trumps-nobel-prize-nomination-credits-him-for-easing-regional-tensions,1,0,-1,-2,0,1,1,0.9953410120058489,1496,1567
https://www.dawn.com/news/1943255/cda-allocates-land-for-five-police-stations,1,1,1,0,1,0,0,0.9910220687369405,1336,1407
https://www.dawn.com/news/1940812/power-outages-hit-most-parts-of-karachi,-2,-1,-2,0,-1,0,0,0.9946019357348962,1200,1271
https://www.dawn.com/news/1942739/shc-abolishes-10-atcs-converts-them-into-anti-narcotics-courts,0,0,0,0,-1,0,0,0.9863457332865043,1462,1533
https://www.dawn.com/news/1942190/imaan-mazari-approaches-ihc-committee-sjc-against-justice-sarfraz-dogar,-2,-1,0,0,-1,-1,-1,0.9819804217030036,2261,2332
https://www.dawn.com/news/1943303/imaan-mazari-others-booked-for-tussle-with-islamabad-bar-chief,-2,-2,0,0,-1,0,-1,0.9867057815986678,1246,1317
https://www.dawn.com/news/1943354/afghan-repatriation-resumes-after-chaman-blast,-2,-1,-1,0,-1,-1,-1,0.9894617208038903,985,1056
https://www.dawn.com/news/1944492/underage-worker-crushed-to-death-in-brick-kiln-mixer-in-mandi-bahauddin,-3,-1,-1,0,-1,0,0,0.9874327275855229,1001,1072
https://www.dawn.com/news/1944691/dawnmedia-to-hold-air-pollution-moot-on-oct-11,2,1,0,2,1,1,0,0.9926435650558086,1063,1134
https://www.dawn.com/news/1943147/kp-govt-ordered-to-resolve-issue-of-mobile-phone-signals-on-court-premises,0,1,0,0,-1,0,1,0.9820124557723982,1443,1514
https://www.dawn.com/news/1941439/deeply-patriarchal-attitude-lawyers-condemn-call-for-dismissal-of-ihc-cj-over-remarks-directed-at-imaan-mazari,-2,-1,0,0,-1,0,-1,0.9864234064267186,1845,1916
https://www.dawn.com/news/1944964/palestine-un-reforms-come-under-discussion-as-fm-dar-meets-general-assembly-president,1,0,1,0,0,1,0,0.990992928757611,936,1007
https://www.dawn.com/news/1943575/the-odds-are-stacked-against-pakistan-but-hope-springs-eternal,-1,0,0,0,-1,-1,-1,0.991841770822306,2015,2086
https://www.dawn.com/news/1938836/pakistan-turkiye-vow-to-raise-gaza-genocide-issue,1,0,0,-1,0,1,0,0.9976375177973015,1285,1356
https://www.dawn.com/news/1944173/phc-stops-anti-corruption-body-from-taking-action-against-presiding-officers,0,-1,0,0,-1,0,-1,0.9980289124081284,1386,1457
https://www.dawn.com/news/1939051/farmers-stage-hunger-strike-in-quetta-over-unmet-demands,-2,-1,-1,-1,-1,0,-1,0.9934892758937375,871,942
https://www.dawn.com/news/1942766/ihc-proceedings-disrupted-as-lawyers-observe-partial-strike,-2,-2,-1,0,-1,-1,-1,0.9904813583173376,1344,1415
https://www.dawn.com/news/1939780/floods-prompt-ecp-to-postpone-by-elections,-1,-1,-1,-2,0,0,0,0.9797599292192948,998,1069
https://www.dawn.com/news/1939050/imran-urged-to-seek-overseas-pakistanis-help-for-flood-victims,-1,-2,-1,-1,-1,-1,-1,0.9807986274467437,1107,1178
https://www.dawn.com/news/1939998,1,1,2,1,1,1,0,0.9884282605483911,1029,1100
https://www.dawn.com/news/1942024/ahmadiyya-man-escapes-attack-outside-home-in-sahiwal,-2,-1,0,0,-2,-1,-1,0.9852502251503823,1217,1288
https://www.dawn.com/news/1943136/over-3000-new-safe-city-cameras-to-be-installed-in-capital,1,1,1,0,0,0,1,0.9905919122270704,1425,1496
https://www.dawn.com/news/1943918/khokhar-to-file-appeal-as-sc-registrar-returns-plea-seeking-fixation-of-cases-against-26th-amendment,-1,-1,0,0,-1,0,-1,0.995752780213531,1203,1274
https://www.dawn.com/news/1944261/balochistan-legislators-seek-reopening-of-border-trade,0,0,1,0,0,0,-1,0.9842362718646642,1146,1217
https://www.dawn.com/news/1939759/cjp-afridi-briefed-on-advancements-in-sc-reform-agenda,2,1,1,0,1,0,0,0.9941749784750743,974,1045
https://www.dawn.com/news/1943576/punjab-ramps-up-steps-to-avert-wheat-crisis,0,0,-1,-2,-1,-1,-1,0.9874394446047094,1497,1568
https://www.dawn.com/news/1943014/outlawed-ttp-on-the-radar-for-targeted-killings-of-policemen-in-karachi,-2,-2,-1,0,-2,-1,-2,0.9941716183331561,1239,1310
https://www.dawn.com/news/1943160/ghq-attack-case-rawalpindi-atc-dismisses-plea-against-imrans-appearance-via-video-link,-1,-1,0,0,-1,0,-1,0.9978820908871194,1392,1463
https://www.dawn.com/news/1940749/drap-orders-withdrawal-of-antibiotic-drip-anarob-batch-over-unsafe-bacterial-toxins,-1,0,-1,0,-1,0,0,0.9894040210275575,1056,1127
https://www.dawn.com/news/1944367/azad-kashmir-govt-civil-society-alliance-hold-talks-as-sept-29-lockdown-looms,0,-1,-1,0,-1,-1,-1,0.9926750161218215,1126,1197
https://www.dawn.com/news/1944207/punjab-unveils-flood-relief-package-but-sets-no-timeline,-1,-1,-2,-2,-1,0,-1,0.9971651826092408,1949,2020
https://www.dawn.com/news/1942740/nadra-to-open-three-new-mega-centres-in-karachi,2,1,1,0,1,1,0,0.9933483779596436,882,953
https://www.dawn.com/news/1939262/settlements-near-bahawalpur-face-land-erosion-threat-by-sutlej,-1,-1,-2,-2,-1,0,-1,0.984441781299777,1187,1258
https://www.dawn.com/news/1944974/gilgit-baltistan-traders-end-protest-at-sost-dry-port-after-more-than-two-months,1,1,1,0,0,1,1,0.975008294580457,1035,1106
https://www.dawn.com/news/1940282/15-school-principals-in-khyber-pakhtunkhwa-suspended-over-poor-matric-results,0,0,-1,0,-1,0,0,0.9941844480270359,971,1042
https://www.dawn.com/news/1941381/seven-fc-men-martyred-one-missing-in-dir,-1,-1,-1,0,-1,-1,-1,0.9867421588868787,1471,1542
https://www.dawn.com/news/1941258/islamabad-sessions-court-overturns-judicial-magistrates-order-banning-11-youtube-channels,1,1,0,0,0,0,0,0.9978318982375782,911,982
https://www.dawn.com/news/1944063/polio-mountain,-2,-1,-1,0,-1,-1,-1,0.9887806262370035,1152,1223
https://www.dawn.com/news/1944321/coordinator-to-pm-urges-locals-in-kps-tribal-areas-not-to-provide-refuge-to-terrorists,-2,-2,-1,0,-2,-1,-2,0.9924690568706321,1205,1276
https://www.dawn.com/news/1945564/sc-removes-bar-on-ihc-judge,0,0,0,0,-1,0,0,0.9871987985784171,1887,1958
https://www.dawn.com/news/1940047/ravi-flood-destroys-sahiwals-road-network,-2,-1,-2,-1,-1,0,-1,0.9879562913680497,1146,1217
https://www.dawn.com/news/1942324/ihcs-justice-saman-imtiaz-shunted-for-taking-up-harassment-complaint-against-cj,-2,-2,0,0,-1,-1,-1,0.9971498644369663,1184,1255
https://www.dawn.com/news/1943856/pm-shehbaz-departs-for-new-york-to-attend-un-general-assembly-session,1,0,0,1,0,1,0,0.9911630785402555,1166,1237
https://www.dawn.com/news/1941924/calls-for-boycott-in-india-ahead-of-asia-cup-match-with-pakistan,-1,-1,0,0,-2,-1,-1,0.9968321563065798,2257,2328
https://www.dawn.com/news/1945631/10-dead-32-injured-in-bomb-blast-near-quettas-fc-headquarters-officials,-3,-2,-1,0,-2,-1,-2,0.9892017491075237,1922,1993
https://www.dawn.com/news/1941800/rising-floodwaters-in-thatta-riverine-area-force-villagers-to-evacuate,-2,-1,-2,-2,-1,0,-1,0.9938493574766083,1678,1749
https://www.dawn.com/news/1942016/more-dark-clouds-on-the-horizon-as-waters-move-south,-2,-1,-2,-2,-1,0,-1,0.994079953685968,3228,3299
https://www.dawn.com/news/1940928/karachi-rain-deaths-rise-to-8-over-300-relocated-as-heavy-showers-swell-lyari-malir-rivers,-2,-1,-2,-2,-1,0,-1,0.9882933711928905,2705,2776
https://www.dawn.com/news/1941139/bahawalpur-man-gets-death-for-rape-blackmail-of-two-students,0,0,-1,0,-1,0,0,0.9950535116974393,1278,1349
https://www.dawn.com/news/1941466/president-zardari-arrives-in-china-to-kick-off-10-day-visit,2,1,2,0,0,2,1,0.9958631458287373,855,926
https://www.dawn.com/news/1940341/fgeha-head-summoned-in-corruption-case-against-officials,-2,-1,-1,0,-1,0,0,0.9796360949361359,1324,1395
https://www.dawn.com/news/1942581/theft-in-house-of-a-flood-hit-man-in-vehari,-2,-1,-1,-1,-1,0,-1,0.9926331801978185,682,753
https://www.dawn.com/news/1941094/bhc-cj-urges-lawyers-to-weed-out-black-sheep,2,1,0,0,1,0,0,0.9937669641187541,1014,1085
https://www.dawn.com/news/1944881/sindh-cabinet-expanded-to-23-as-key-portfolios-reshuffled,-1,-1,0,0,0,0,0,0.9980068766388385,1285,1356
https://www.dawn.com/news/1941454/iraqi-delegation-reaffirms-commitment-to-enhancing-cooperation-with-pakistan-on-border-management,1,1,0,0,0,1,1,0.990280631087256,1012,1083
https://www.dawn.com/news/1938951/august-inflation-cools-to-3pc-flood-impact-looms,0,-1,-1,-2,-1,0,-1,0.9949218509572338,869,940
https://www.dawn.com/news/1937964/digital-battlefield-militants-vs-the-state-in-the-war-of-narratives,-1,-2,-1,0,-2,-1,-2,0.9863696225082851,2587,2658
https://www.dawn.com/news/1941161/in-meeting-with-qatari-emir-pm-shehbaz-urges-muslim-unity-to-confront-israeli-provocations,1,1,0,0,1,1,1,0.9786449717864564,1458,1529
https://www.dawn.com/news/1943435/five-children-among-7-killed-in-punjabs-hafizabad-district-roof-collapse-police,-3,0,-1,0,-1,0,0,0.9878200500154516,822,893
https://www.dawn.com/news/1942327,-1,-1,-1,-2,-1,0,-1,0.9826348732376914,2023,2094
https://www.dawn.com/news/1942893/imran-expresses-grievances-in-letter-to-cjp-afridi-urges-him-to-direct-ihc-to-fix-critical-petitions,-2,-2,-1,0,-1,-1,-1,0.9919243892798573,1785,1856
https://www.dawn.com/news/1943261/cda-pakistan-railways-finalise-draft-mou-for-islamabad-pindi-train-service,1,1,1,1,1,0,0,0.9926378276208352,1359,1430
https://www.dawn.com/news/1944172/lower-dir-residents-stage-sit-in-against-illegal-mining,-1,-1,-1,-2,-1,0,0,0.9907287463031386,1132,1203
https://www.dawn.com/news/1941560/suspected-karachi-serial-rapist-remanded-in-police-custody,-2,0,0,0,-1,0,0,0.9956279881496432,1016,1087
https://www.dawn.com/news/1941295/gridlock-across-karachi-as-rain-hit-roads-stay-closed,-2,-1,-2,-1,-1,-1,0,0.9911485354928387,971,1042
https://www.dawn.com/news/1940026,1,1,0,0,1,0,0,0.9929761196085705,1483,1554
https://www.dawn.com/news/1940603/pkmap-protests-suicide-attack-on-quetta-public-meeting,-1,-1,-1,0,-1,0,-1,0.986160835376759,1240,1311
https://www.dawn.com/news/1944815/peshawar-high-court-stays-deportation-of-afghan-refugee-married-to-pakistani-woman,1,1,0,0,1,1,0,0.9927888677959739,1234,1305
https://www.dawn.com/news/1943754/over-150-people-evacuated-as-fire-erupts-in-rawalpindi-building,-1,0,-1,-1,0,0,0,0.9979200210303598,1097,1168
https://www.dawn.com/news/1939549/supreme-court-bar-association-for-open-hearing-of-plaints-against-judges,1,1,0,0,1,0,0,0.9954541177367537,1510,1581
https://www.dawn.com/news/1939928/transitory-stay-of-afghan-refugees-in-pakistan-cant-be-indefinite-arrangement-fo-spokesperson,-1,-1,-1,0,-2,-1,-1,0.9905407557690594,1466,1537
https://www.dawn.com/news/1945229,1,1,1,0,0,0,0,0.9968193593912562,1589,1660
https://www.dawn.com/news/1941758/elders-form-body-to-expel-transgenders-from-swabi,-2,-2,-1,0,-3,-1,-1,0.9976410274257148,1169,1240
https://www.dawn.com/news/1940307/blood-moon-visible-over-pakistan-expected-to-conclude-at-155am,1,0,0,0,1,0,0,0.9940366023552291,1047,1118
https://www.dawn.com/news/1942504/over-40-dengue-cases-surface-in-twin-cities,-2,-1,-1,-1,-1,0,-1,0.9795593887955505,1015,1086
https://www.dawn.com/news/1940956/islamabad-court-issues-arrest-warrant-for-kp-cm-gandapur-in-arms-and-liquor-case,-2,-2,0,0,-1,-1,-1,0.9827031760172671,1204,1275
https://www.dawn.com/news/1940652/agp-denies-errors-defends-integrity-of-audit-reports,0,0,-1,0,-1,0,0,0.9836525657884561,1348,1419
https://www.dawn.com/news/1943377/thousands-gather-in-swat-for-peace,2,1,0,0,2,0,1,0.9946673298402623,1161,1232
https://www.dawn.com/news/1943032/ajk-assembly-warns-anarchist-groups-against-undermining-constitution,1,1,0,0,0,1,1,0.9857483100770248,1384,1455
https://www.dawn.com/news/1941228/quetta-atc-extends-byc-chief-mahrang-balochs-physical-remand-by-15-more-days-lawyer,-2,-2,-1,0,-2,-1,-1,0.9945064622926039,1036,1107
https://www.dawn.com/news/1942067/ex-minister-sarwar-musakhel-held-for-threatening-balochistan-govt-official,-2,-2,0,0,-1,0,-1,0.9891770356145299,863,934
https://www.dawn.com/news/1942351/reviving-the-rural-economy,-2,-1,-2,-2,-1,-1,-1,0.9870278701443311,2002,2073
https://www.dawn.com/news/1942501/sc-explains-security-protocols-for-retired-judges,0,0,0,0,0,0,0,0.9896285237673985,981,1052
https://www.dawn.com/news/1938833/flood-survivors-in-ghizer-face-mental-health-crisis,-1,-1,-1,-2,-1,0,-1,0.9750960685863339,1002,1073
https://www.dawn.com/news/1939832/journalists-rights-activists-decry-curbs-on-press-freedom,-2,-1,-1,0,-1,-1,-1,0.9905379051821072,1063,1134
https://www.dawn.com/news/1943621/gwadar-power-crisis-cripples-daily-life-port-operations,-2,-1,-2,0,-1,0,-1,0.990049612962811,797,868
https://www.dawn.com/news/1941767/blasphemy-accused-in-chakwal-diagnosed-with-bipolar-disorder,-1,-1,-1,0,-1,0,-1,0.9914394519703421,1174,1245
https://www.dawn.com/news/1943818/licencing-for-four-local-parakeet-species-allowed-in-punjab,1,0,1,0,0,0,0,0.9919834152428861,1029,1100
https://www.dawn.com/news/1944269/imb-rightly-recognises-polio-challenges-in-islamabad-kabul-gpei,1,0,0,0,0,1,0,0.9893335091850464,1256,1327
https://www.dawn.com/news/1943030/in-xinjiang-president-zardari-talks-trade-security-cooperation,1,1,2,0,-1,1,2,0.9900005730813325,866,937
https://www.dawn.com/news/1944687/govt-closes-last-afghan-refugee-camp-in-mianwali,-1,-1,-1,0,-2,-2,-1,0.99154619551307,996,1067
https://www.dawn.com/news/1945488/16-new-dengue-cases-emerge-in-rawalpindi,-1,0,-1,-1,0,0,0,0.9951459728879883,851,922
https://www.dawn.com/news/1940777/rote-learning-is-failing-us-one-teachers-legacy-shows-a-better-way,2,0,0,0,1,0,0,0.9968978253013422,2107,2178
https://www.dawn.com/news/1942648/pakistan-palestine-sign-health-mou-in-bid-to-foster-closer-bilateral-ties,2,1,0,0,1,1,0,0.9971381464399376,1028,1099
https://www.dawn.com/news/1941716/bycs-mahrang-baloch-granted-bail-by-karachi-atc-in-terrorism-and-sedition-case,0,0,0,0,-1,0,-1,0.9801260953859957,1307,1378
https://www.dawn.com/news/1939757/two-security-personnel-martyred-in-swat,-2,-2,-1,0,-1,-1,-2,0.9864896073186782,907,978
https://www.dawn.com/news/1938766/flood-prone-housing-schemes-along-ravi-rife-with-irregularities,-2,-1,-2,-2,-1,0,-1,0.9958424614285447,2128,2199
https://www.dawn.com/news/1944375/pharma-exports-surge-to-highest-457m-in-two-decades-gilani,2,1,2,0,1,1,0,0.9970961261857354,1129,1200
https://www.dawn.com/news/1945346/kmc-to-take-60-days-to-repair-rain-hit-roads-says-mayor-karachi,1,1,1,-1,0,0,0,0.9971268117584828,1452,1523
https://www.dawn.com/news/1938763/floodwater-inundates-relief-camps-in-kot-momin,-2,-1,-2,-3,-1,0,-1,0.9827722607312863,1170,1241
https://www.dawn.com/news/1944436/nab-starts-online-transfer-of-recovered-money-into-victims-accounts,2,1,2,0,1,0,0,0.9968324592436572,957,1028
https://www.dawn.com/news/1939809/flood-accountability,-2,-2,-1,-2,-1,0,-1,0.9807002299465601,1156,1227
https://www.dawn.com/news/1940091/balochistan-takes-priority-over-flood-discussion-in-na,-2,-2,-1,0,-2,-1,-1,0.9798799786848542,1734,1805
https://www.dawn.com/news/1940589/gangs-in-sindhs-riverine-area-mulling-surrender-due-to-impending-flood,1,1,0,-1,0,0,1,0.995625524538678,1491,1562
https://www.dawn.com/news/1940903/afghans-upset-as-khyber-admin-asks-them-to-prepare-for-repatriation,-1,-1,-1,0,-2,-1,-1,0.9902068156028648,1457,1528
https://www.dawn.com/news/1932302/when-women-need-permission-to-heal-everyone-pays,-2,-1,-2,0,-2,-1,-1,0.9923724510425104,2358,2429
https://www.dawn.com/news/1944069/isnt-hindutva-embarrassing-india,-2,-1,-1,0,-2,-2,-1,0.993013376637097,1901,1972
https://www.dawn.com/news/1939475/bilawal-stresses-need-for-transparency-in-flood-relief-operations,1,0,-1,-2,1,0,0,0.9966455036921481,1321,1392
https://www.dawn.com/news/1941543/punjab-on-the-brink-of-diseases-outbreak-after-floods-heavy-rains,-2,-1,-2,-2,-1,0,-1,0.9808521421786763,1585,1656
https://www.dawn.com/news/1939507/parliament-to-take-up-bill-to-give-legal-cover-to-employees-regularised-during-ppp-govt,0,0,0,0,0,0,0,0.9781274198383414,1545,1616
https://www.dawn.com/news/1944307/pm-shehbaz-urges-imf-to-consider-flood-impact-in-next-review-of-pakistans-economy,0,-1,-2,-2,-1,1,-1,0.9821871454894299,1523,1594
https://www.dawn.com/news/1939113/80-kamalia-villages-flooded-by-ravi,-2,-1,-2,-2,0,0,-1,0.9933239544698425,850,921
https://www.dawn.com/news/1941952/karachi-police-warn-citizens-against-aerial-firing-amid-pak-india-asia-cup-clash,0,0,0,0,0,0,0,0.9916392086539952,942,1013
https://www.dawn.com/news/1943879/89-terrorists-arrested-over-3-months-across-punjab-ctd,1,1,-1,0,-1,0,1,0.9893195369831469,1160,1231
https://www.dawn.com/news/1944542/maryam-accuses-ppp-of-politicising-floods-as-bilawal-insists-bisp-sole-method-for-providing-relief,-1,-1,-1,-2,-1,0,0,0.9827193622840691,1858,1929
https://www.dawn.com/news/1944920/fresh-police-officers-replace-old-cohort-in-balochistan,1,1,0,0,0,0,1,0.9918853878206725,1193,1264
https://www.dawn.com/news/1944954/pm-shehbaz-terms-meeting-with-us-president-trump-very-encouraging,2,1,2,0,0,2,1,0.9929123491701604,982,1053
https://www.dawn.com/news/1945078/two-women-die-nine-hurt-in-dha-building-fire-in-karachi,-2,0,-1,-1,0,0,0,0.9954326191170033,939,1010
https://www.dawn.com/news/1942206/president-zardari-assures-shanghai-electric-of-amicably-resolving-any-outstanding-issues,1,1,1,-1,0,1,0,0.9869576660112684,1288,1359
https://www.dawn.com/news/1943523/septuagenarian-beaten-to-death-during-karachi-house-robbery,-3,-1,-1,0,-1,0,-1,0.9932101048016228,896,967
https://www.dawn.com/news/1941634,-1,-1,0,0,-1,0,-1,0.9826240436953613,1801,1872
https://www.dawn.com/news/1939783,-2,-1,-2,-2,-1,0,-1,0.9918614840824589,2369,2440
https://www.dawn.com/news/1940010/ncsw-calls-for-standardising-minimum-marriage-age-across-pakistan,2,1,0,0,1,1,0,0.9940651062181356,870,941
https://www.dawn.com/news/1943082/six-lives-lost-as-bomb-rips-through-taxi-stand-at-balochistans-chaman-border,-3,-2,-1,0,-2,-1,-2,0.98844517757174,1285,1356
https://www.dawn.com/news/1941318/temple-land-occupation-stirs-up-controversy-in-sargodha,-2,-1,0,0,-2,-1,-1,0.97742504566491,1034,1105
https://www.dawn.com/news/1943908/unidentified-suspects-booked-for-murder-of-three-transgender-people-in-karachi,-3,-2,-1,0,-3,-1,-1,0.9835495437756392,995,1066
https://www.dawn.com/news/1942539/senate-panel-seeks-briefing-on-railways-outsourcing-policies,-1,-1,-1,0,-1,1,1,0.9860029316243731,1122,1193
https://www.dawn.com/news/1941836/sc-overturns-bhc-relief-to-flour-mills-in-tax-case,-1,0,-1,0,0,0,0,0.9885519406504533,1063,1134
https://www.dawn.com/news/1942480/shc-suspends-appointment-of-irsas-federal-member-for-lacking-sindh-domicile,-1,-1,0,0,-1,0,-1,0.9912191026364099,1549,1620
https://www.dawn.com/news/1942312/fao-leading-countrywide-flood-impact-assessment-on-govts-request,-1,-1,-2,-2,-1,1,-1,0.9957387323999186,1003,1074
https://www.dawn.com/news/1940424/urban-storm-water-management,1,-1,-1,2,-1,1,0,0.9780896218538807,1897,1968
https://www.dawn.com/news/1944757/karachi-records-5th-congo-fever-death-of-the-year-sindh-health-dept,-2,-1,-1,0,-1,-1,-1,0.9897303479375257,1107,1178
https://www.dawn.com/news/1939183/tremors-felt-in-peshawar-mansehra-islamabad-after-54-magnitude-quake-hits-eastern-afghanistan,-1,-1,-1,0,0,0,-1,0.9844353697922871,1083,1154
https://www.dawn.com/news/1939829/punjab-cm-under-fire-over-port-a-loo-gaffe,-1,-1,0,0,-1,0,0,0.9991905112480466,932,1003
https://www.dawn.com/news/1939386/business-tycoon-renowned-philanthropist-rafiq-m-habib-passes-away-at-88,2,0,0,0,1,0,0,0.9986110324154477,1119,1190
https://www.dawn.com/news/1940087/pakistan-seeks-joint-action-against-afghanistan-based-terror-groups,-1,-1,-1,0,-1,-1,-1,0.987537474515166,1471,1542
https://www.dawn.com/news/1942036/400-ancient-coins-discovered-from-hill-torrent-in-dera-ghazi-khan,2,0,1,0,1,0,0,0.9891533432954229,987,1058
https://www.dawn.com/news/1944407/ppp-sweeps-local-govt-by-polls-in-karachi-13-other-districts,1,1,0,0,-1,0,0,0.9919928672512502,1944,2015
https://www.dawn.com/news/1940368/flood-peak-expected-at-guddu-barrage-tomorrow-says-murad,0,0,-1,-2,1,0,0,0.9860544944394798,1593,1664
https://www.dawn.com/news/1944806/pta-approves-adoption-of-next-gen-wifi-7,2,1,2,0,1,1,0,0.9956038124283986,813,884
https://www.dawn.com/news/1942517/woman-man-killed-for-honour-in-tirah,-3,-2,-1,0,-3,-1,-1,0.9896635689894961,881,952
https://www.dawn.com/news/1942976/appraiser-alleges-pressured-into-undervaluing-jewellery-set-in-toshakhana-2-reference,-2,-2,-1,0,-1,-1,-1,0.9914070820866288,1328,1399
https://www.dawn.com/news/1942803/sc-upholds-shc-order-slaps-rs25000-cost-on-petitioner-in-false-fir-case,1,1,0,0,0,0,0,0.994905203531925,1199,1270
https://www.dawn.com/news/1943033/pakistan-iaea-sign-country-framework,2,1,2,2,1,2,1,0.9843080590248389,1307,1378
https://www.dawn.com/news/1939233/17-killed-over-1500-injured-in-traffic-accidents-in-august-rawalpindi-ctp,-1,0,-1,0,-1,0,0,0.9923772188778021,1220,1291
https://www.dawn.com/news/1942317/nawaz-sharif-flies-to-london-for-medical-reasons,0,-1,-1,0,-1,0,-1,0.9865834688170139,715,786
https://www.dawn.com/news/1944266/ihc-judges-consult-lawyers-after-sc-registrars-objections,-2,-2,-1,0,-1,-1,-1,0.9940090501907441,1089,1160
https://www.dawn.com/news/1940482/two-gunned-down-one-injured-over-minor-dispute-in-nankana-sahib-police,-2,-1,-1,0,-2,0,-1,0.9895394349658772,1101,1172
https://www.dawn.com/news/1945437/afghan-political-leaders-women-activists-discuss-regional-peace-stability-at-islamabad-moot,2,1,1,0,1,1,1,0.992506434020133,1622,1693
https://www.dawn.com/news/1943671/three-afghans-among-seven-terrorists-killed-in-di-khan-operation-ispr,-1,-1,-1,0,-1,-1,-1,0.9934636291923644,1117,1188
https://www.dawn.com/news/1943526/kba-cant-prohibit-its-members-from-taking-cases-involving-lawyers-or-their-relatives-shc-rules,1,1,0,0,0,0,0,0.9925177965859696,1392,1463
https://www.dawn.com/news/1945003/four-teenagers-killed-by-explosive-device-in-kps-bajaur-police,-2,-2,-1,0,-2,-1,-2,0.9854739830911405,1125,1196
https://www.dawn.com/news/1941804/malaysia-seeks-stronger-ties-greater-exchanges-with-pakistan,2,1,2,0,1,2,1,0.9894246859072784,1404,1475
https://www.dawn.com/news/1943263/man-arrested-for-digging-up-grave-to-perform-black-magic-in-rawalpindi,-2,0,0,0,-1,0,0,0.9900087545373666,1213,1284
https://www.dawn.com/news/1939756/ihc-larger-bench-to-examine-validity-of-aafia-siddiquis-case-proceedings,0,-1,0,0,0,-1,-1,0.9935410066722519,1172,1243
https://www.dawn.com/news/1941831/miscreants-torch-pipeline-in-balochistans-chagai,-2,-2,-1,-1,-2,0,-1,0.9862504405083075,769,840
https://www.dawn.com/news/1939179/ppp-pti-leaders-take-exception-to-kp-cm-gandapurs-personal-support-for-kalabagh-dam,-1,-1,0,1,-2,0,-1,0.985020757625374,1356,1427
https://www.dawn.com/news/1943031/cm-bugti-vows-dignified-repatriation-of-afghans,1,1,0,0,0,1,0,0.9910505681094205,1047,1118
https://www.dawn.com/news/1943037/strong-action-urged-against-child-abuse-at-seminaries-schools,0,1,0,0,-1,0,0,0.982394996479675,1127,1198
https://www.dawn.com/news/1940028/pti-chief-whip-in-kp-assembly-seeks-briefing-on-anti-terror-strategy,0,-1,-1,-1,-1,0,-1,0.986062197927596,1599,1670
https://www.dawn.com/news/1938960/vaccines-dont-save-lives-vaccination-does-health-experts-shed-light-on-global-immunisation-trends,1,0,0,0,0,1,0,0.987880678654939,1174,1245
